Train Caffe Model Done,,,,,,,,,,
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10623_left.png ,Level2 PNG ,51.1500%,Level0 PNG ,45.4100%,Level1 PNG ,3.4400%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1119_left.png ,Level0 PNG ,56.7600%,Level2 PNG ,28.9600%,Level3 PNG ,13.4300%,Level1 PNG ,0.8500%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10190_left.png ,Level1 PNG ,100%,Level2 PNG ,0%,Level0 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1749_right.png ,Level1 PNG ,100%,Level2 PNG ,0%,Level0 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10640_left.png ,Level2 PNG ,99.8500%,Level0 PNG ,0.1500%,Level1 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1480_right.png ,Level0 PNG ,87.100%,Level1 PNG ,12.8900%,Level2 PNG ,0.0100%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1027_right.png ,Level0 PNG ,95.0100%,Level2 PNG ,4.9900%,Level1 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10310_left.png ,Level0 PNG ,70.6800%,Level1 PNG ,29.2900%,Level2 PNG ,0.0300%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1029_left.png ,Level1 PNG ,99.9400%,Level0 PNG ,0.0600%,Level2 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/156_right.png ,Level1 PNG ,85.6600%,Level2 PNG ,14.2200%,Level0 PNG ,0.1200%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10369_left.png ,Level1 PNG ,95.6600%,Level2 PNG ,2.8600%,Level0 PNG ,1.4900%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1886_right.png ,Level1 PNG ,78.4900%,Level0 PNG ,21.4900%,Level2 PNG ,0.0200%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1737_left.png ,Level2 PNG ,99.9900%,Level1 PNG ,0.0100%,Level0 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10199_left.png ,Level0 PNG ,99.3300%,Level1 PNG ,0.3600%,Level2 PNG ,0.3200%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/169_right.png ,Level2 PNG ,99.5800%,Level1 PNG ,0.3400%,Level0 PNG ,0.0800%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/140_left.png ,Level1 PNG ,82.7200%,Level0 PNG ,17.2800%,Level2 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10629_right.png ,Level0 PNG ,99.800%,Level4 PNG ,0.1700%,Level1 PNG ,0.0200%,Level2 PNG ,0.0100%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10166_left.png ,Level1 PNG ,76.6600%,Level0 PNG ,18.1900%,Level2 PNG ,5.0700%,Level4 PNG ,0.0700%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1698_right.png ,Level0 PNG ,99.9400%,Level2 PNG ,0.0500%,Level1 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10664_left.png ,Level2 PNG ,50.7300%,Level0 PNG ,48.3500%,Level1 PNG ,0.9100%,Level4 PNG ,0.0100%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1754_right.png ,Level1 PNG ,95.1900%,Level0 PNG ,3.8300%,Level2 PNG ,0.9700%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1047_left.png ,Level0 PNG ,69.2600%,Level2 PNG ,30.600%,Level4 PNG ,0.100%,Level1 PNG ,0.0400%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1144_right.png ,Level0 PNG ,99.9800%,Level1 PNG ,0.0100%,Level2 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1741_left.png ,Level1 PNG ,60.3500%,Level0 PNG ,33.0200%,Level4 PNG ,6.5900%,Level2 PNG ,0.0400%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10529_right.png ,Level1 PNG ,100%,Level2 PNG ,0%,Level0 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10492_left.png ,Level2 PNG ,99.9800%,Level0 PNG ,0.0100%,Level3 PNG ,0.0100%,Level1 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10_right.png ,Level0 PNG ,86.6700%,Level1 PNG ,13.3300%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1833_left.png ,Level2 PNG ,93.3900%,Level3 PNG ,5.9800%,Level0 PNG ,0.3100%,Level1 PNG ,0.2600%,Level4 PNG ,0.0600%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1910_left.png ,Level0 PNG ,74.1600%,Level2 PNG ,25.5600%,Level1 PNG ,0.2500%,Level4 PNG ,0.0300%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10337_left.png ,Level1 PNG ,99.5500%,Level0 PNG ,0.4500%,Level2 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1182_right.png ,Level1 PNG ,65.100%,Level2 PNG ,18.800%,Level0 PNG ,15.0900%,Level4 PNG ,0.500%,Level3 PNG ,0.500%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10263_left.png ,Level2 PNG ,99.9700%,Level0 PNG ,0.0300%,Level1 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1267_left.png ,Level1 PNG ,87.3200%,Level2 PNG ,12.5300%,Level0 PNG ,0.0800%,Level3 PNG ,0.0600%,Level4 PNG ,0.0100%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10416_left.png ,Level0 PNG ,99.9900%,Level4 PNG ,0.0100%,Level1 PNG ,0%,Level2 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1588_right.png ,Level2 PNG ,46.2500%,Level0 PNG ,44.6200%,Level1 PNG ,9.1200%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1351_right.png ,Level0 PNG ,64.2200%,Level1 PNG ,28.2700%,Level4 PNG ,6.6600%,Level2 PNG ,0.8600%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1222_left.png ,Level1 PNG ,99.1800%,Level0 PNG ,0.8200%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10603_right.png ,Level0 PNG ,99.9500%,Level4 PNG ,0.0300%,Level1 PNG ,0.0100%,Level2 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10660_left.png ,Level0 PNG ,76.4200%,Level1 PNG ,23.5800%,Level2 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1574_right.png ,Level4 PNG ,99.1400%,Level1 PNG ,0.5200%,Level2 PNG ,0.2300%,Level0 PNG ,0.100%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10270_left.png ,Level0 PNG ,98.3400%,Level1 PNG ,1.6200%,Level2 PNG ,0.0300%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10619_left.png ,Level2 PNG ,100%,Level1 PNG ,0%,Level0 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10464_right.png ,Level2 PNG ,94.4300%,Level0 PNG ,5.5500%,Level1 PNG ,0.0200%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1596_right.png ,Level2 PNG ,99.9200%,Level0 PNG ,0.0400%,Level1 PNG ,0.0400%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10059_left.png ,Level0 PNG ,95.2700%,Level1 PNG ,4.7300%,Level3 PNG ,0%,Level4 PNG ,0%,Level2 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1047_right.png ,Level0 PNG ,59.9300%,Level2 PNG ,40.0600%,Level4 PNG ,0.0100%,Level1 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1914_left.png ,Level0 PNG ,86.1100%,Level1 PNG ,13.3300%,Level2 PNG ,0.3200%,Level3 PNG ,0.2300%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1042_right.png ,Level2 PNG ,46.500%,Level0 PNG ,25.0200%,Level4 PNG ,20.2200%,Level1 PNG ,8.2600%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10475_left.png ,Level1 PNG ,99.900%,Level2 PNG ,0.0600%,Level0 PNG ,0.0500%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10666_right.png ,Level0 PNG ,99.9600%,Level2 PNG ,0.0400%,Level1 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1206_left.png ,Level1 PNG ,99.7700%,Level0 PNG ,0.2300%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10053_right.png ,Level1 PNG ,99.9500%,Level2 PNG ,0.0500%,Level0 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10431_right.png ,Level2 PNG ,99.800%,Level1 PNG ,0.1600%,Level3 PNG ,0.0300%,Level0 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1180_left.png ,Level0 PNG ,61.7800%,Level1 PNG ,37.6600%,Level2 PNG ,0.500%,Level4 PNG ,0.0500%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10502_right.png ,Level0 PNG ,67.5100%,Level1 PNG ,32.4900%,Level2 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1634_left.png ,Level2 PNG ,100%,Level0 PNG ,0%,Level4 PNG ,0%,Level1 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1832_left.png ,Level1 PNG ,100%,Level2 PNG ,0%,Level0 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10155_right.png ,Level0 PNG ,99.2100%,Level1 PNG ,0.5600%,Level2 PNG ,0.2300%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1282_right.png ,Level1 PNG ,81.1700%,Level0 PNG ,18.6900%,Level2 PNG ,0.0800%,Level4 PNG ,0.0500%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10207_right.png ,Level2 PNG ,100%,Level1 PNG ,0%,Level0 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1940_right.png ,Level0 PNG ,99.8400%,Level1 PNG ,0.1600%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10440_right.png ,Level0 PNG ,86.0900%,Level1 PNG ,13.3200%,Level2 PNG ,0.600%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1689_left.png ,Level0 PNG ,70.7500%,Level1 PNG ,25.4700%,Level2 PNG ,3.7700%,Level3 PNG ,0.0100%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10585_right.png ,Level2 PNG ,94.8800%,Level0 PNG ,4.8700%,Level1 PNG ,0.2500%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10550_left.png ,Level2 PNG ,60.0800%,Level1 PNG ,37.4100%,Level0 PNG ,2.500%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1240_left.png ,Level0 PNG ,97.6200%,Level2 PNG ,2.3600%,Level1 PNG ,0.0100%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10032_left.png ,Level0 PNG ,100%,Level1 PNG ,0%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10563_right.png ,Level0 PNG ,58.9800%,Level1 PNG ,40.5600%,Level2 PNG ,0.4600%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1228_right.png ,Level0 PNG ,91.1500%,Level2 PNG ,8.8500%,Level1 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1431_left.png ,Level2 PNG ,99.8200%,Level1 PNG ,0.1800%,Level0 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1563_left.png ,Level1 PNG ,82.400%,Level4 PNG ,14.7600%,Level0 PNG ,2.2200%,Level2 PNG ,0.6300%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10612_right.png ,Level0 PNG ,99.9400%,Level1 PNG ,0.0600%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10099_right.png ,Level0 PNG ,100%,Level1 PNG ,0%,Level4 PNG ,0%,Level2 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1817_left.png ,Level2 PNG ,70.2100%,Level1 PNG ,29.6900%,Level0 PNG ,0.0800%,Level3 PNG ,0.0200%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10521_left.png ,Level0 PNG ,99.5700%,Level1 PNG ,0.2500%,Level2 PNG ,0.1800%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1713_right.png ,Level2 PNG ,100%,Level0 PNG ,0%,Level1 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/155_left.png ,Level1 PNG ,100%,Level0 PNG ,0%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1673_right.png ,Level1 PNG ,100%,Level0 PNG ,0%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1422_right.png ,Level0 PNG ,51.9800%,Level1 PNG ,30.9800%,Level2 PNG ,17.0400%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1425_right.png ,Level0 PNG ,99.900%,Level1 PNG ,0.100%,Level2 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1424_right.png ,Level1 PNG ,100%,Level0 PNG ,0%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1302_left.png ,Level0 PNG ,50.9300%,Level2 PNG ,38.9300%,Level4 PNG ,7.0100%,Level1 PNG ,3.1300%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1655_right.png ,Level2 PNG ,99.0200%,Level0 PNG ,0.8900%,Level4 PNG ,0.0900%,Level1 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10129_left.png ,Level0 PNG ,99.9100%,Level4 PNG ,0.0500%,Level2 PNG ,0.0300%,Level1 PNG ,0.0100%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1493_left.png ,Level1 PNG ,92.4600%,Level0 PNG ,5.9900%,Level2 PNG ,1.5500%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1499_right.png ,Level4 PNG ,90.1500%,Level0 PNG ,8.5600%,Level1 PNG ,1.2400%,Level2 PNG ,0.0500%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1674_right.png ,Level1 PNG ,72.300%,Level0 PNG ,23.8900%,Level2 PNG ,3.8100%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1551_right.png ,Level1 PNG ,79.4200%,Level4 PNG ,11.1200%,Level2 PNG ,9.1400%,Level0 PNG ,0.3200%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1165_left.png ,Level2 PNG ,94.6900%,Level0 PNG ,4.9200%,Level1 PNG ,0.3900%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1226_right.png ,Level2 PNG ,99.8800%,Level1 PNG ,0.1200%,Level0 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10022_left.png ,Level0 PNG ,58.900%,Level1 PNG ,40.8400%,Level2 PNG ,0.2600%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1826_left.png ,Level1 PNG ,99.9700%,Level2 PNG ,0.0300%,Level0 PNG ,0.0100%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10166_right.png ,Level1 PNG ,87.00%,Level0 PNG ,11.2200%,Level2 PNG ,1.7800%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10288_right.png ,Level4 PNG ,98.00%,Level2 PNG ,2.00%,Level1 PNG ,0%,Level0 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1096_right.png ,Level4 PNG ,95.8300%,Level1 PNG ,1.7400%,Level0 PNG ,1.5500%,Level2 PNG ,0.8800%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10583_right.png ,Level1 PNG ,55.0600%,Level0 PNG ,40.700%,Level2 PNG ,4.1600%,Level3 PNG ,0.0800%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10372_left.png ,Level2 PNG ,81.8400%,Level1 PNG ,18.1200%,Level3 PNG ,0.0300%,Level0 PNG ,0.0100%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10626_right.png ,Level1 PNG ,95.6100%,Level0 PNG ,3.1800%,Level4 PNG ,1.1400%,Level2 PNG ,0.0700%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/115_left.png ,Level1 PNG ,85.3300%,Level0 PNG ,11.4700%,Level2 PNG ,2.2800%,Level4 PNG ,0.9200%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10698_right.png ,Level1 PNG ,100%,Level2 PNG ,0%,Level0 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1000_left.png ,Level0 PNG ,99.3800%,Level2 PNG ,0.4600%,Level4 PNG ,0.1100%,Level1 PNG ,0.0500%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10292_right.png ,Level0 PNG ,99.8600%,Level1 PNG ,0.1400%,Level3 PNG ,0%,Level2 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/157_left.png ,Level0 PNG ,99.4600%,Level1 PNG ,0.5400%,Level2 PNG ,0.0100%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1853_left.png ,Level0 PNG ,100%,Level1 PNG ,0%,Level3 PNG ,0%,Level2 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1255_right.png ,Level0 PNG ,98.7300%,Level1 PNG ,1.2700%,Level4 PNG ,0%,Level2 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1358_right.png ,Level4 PNG ,51.1800%,Level0 PNG ,23.7300%,Level2 PNG ,22.500%,Level1 PNG ,2.4400%,Level3 PNG ,0.1500%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1706_right.png ,Level2 PNG ,92.1700%,Level1 PNG ,7.8300%,Level4 PNG ,0%,Level0 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10212_right.png ,Level2 PNG ,88.7600%,Level1 PNG ,10.0200%,Level0 PNG ,1.2200%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1763_right.png ,Level1 PNG ,91.0500%,Level0 PNG ,7.3200%,Level2 PNG ,1.6200%,Level4 PNG ,0.0100%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10279_right.png ,Level0 PNG ,99.3500%,Level2 PNG ,0.4300%,Level1 PNG ,0.2200%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1756_right.png ,Level1 PNG ,92.6900%,Level2 PNG ,3.8600%,Level0 PNG ,3.4500%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1429_right.png ,Level2 PNG ,97.800%,Level0 PNG ,2.1700%,Level1 PNG ,0.0300%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10053_left.png ,Level1 PNG ,100%,Level2 PNG ,0%,Level0 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/169_left.png ,Level1 PNG ,83.6900%,Level0 PNG ,15.3800%,Level2 PNG ,0.9300%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1847_right.png ,Level1 PNG ,98.1500%,Level0 PNG ,1.5700%,Level2 PNG ,0.2800%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10340_left.png ,Level0 PNG ,99.6600%,Level1 PNG ,0.3400%,Level3 PNG ,0%,Level2 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10095_left.png ,Level0 PNG ,98.00%,Level1 PNG ,1.9700%,Level2 PNG ,0.0200%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10605_left.png ,Level4 PNG ,95.4200%,Level1 PNG ,4.5100%,Level2 PNG ,0.0600%,Level0 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10484_left.png ,Level1 PNG ,99.6800%,Level0 PNG ,0.3200%,Level2 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10356_left.png ,Level0 PNG ,99.9700%,Level1 PNG ,0.0300%,Level3 PNG ,0%,Level2 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10413_right.png ,Level0 PNG ,100%,Level2 PNG ,0%,Level1 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10095_right.png ,Level0 PNG ,99.7200%,Level1 PNG ,0.1800%,Level2 PNG ,0.100%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1869_left.png ,Level2 PNG ,99.9300%,Level0 PNG ,0.0400%,Level4 PNG ,0.0300%,Level1 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/177_right.png ,Level0 PNG ,89.700%,Level2 PNG ,10.2300%,Level1 PNG ,0.0700%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10232_left.png ,Level0 PNG ,81.9400%,Level2 PNG ,17.9500%,Level1 PNG ,0.100%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1492_left.png ,Level0 PNG ,99.7300%,Level2 PNG ,0.2700%,Level1 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1514_left.png ,Level2 PNG ,69.8100%,Level3 PNG ,25.4100%,Level0 PNG ,2.2100%,Level1 PNG ,2.1100%,Level4 PNG ,0.4600%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1449_left.png ,Level1 PNG ,99.8900%,Level0 PNG ,0.1100%,Level2 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10650_left.png ,Level2 PNG ,99.9700%,Level1 PNG ,0.0200%,Level0 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
