Train Caffe Model Done,,,,,,,,,,
/home/ubuntu/ImageSet/Level0_PNG/1302_left.png ,Level0 PNG ,97.26%,Level1 PNG ,1.98%,Level2 PNG ,0.72%,Level4 PNG ,0.02%,Level3 PNG ,0.01%
/home/ubuntu/ImageSet/Level0_PNG/1506_left.png ,Level0 PNG ,92.74%,Level2 PNG ,3.21%,Level4 PNG ,2.94%,Level1 PNG ,1.1%,Level3 PNG ,0.01%
/home/ubuntu/ImageSet/Level0_PNG/10523_right.png ,Level0 PNG ,73.77%,Level1 PNG ,22.82%,Level2 PNG ,2.66%,Level4 PNG ,0.42%,Level3 PNG ,0.33%
/home/ubuntu/ImageSet/Level0_PNG/10029_right.png ,Level0 PNG ,52.52%,Level2 PNG ,45.25%,Level1 PNG ,2.14%,Level4 PNG ,0.09%,Level3 PNG ,0.0%
/home/ubuntu/ImageSet/Level0_PNG/1771_left.png ,Level0 PNG ,55.27%,Level1 PNG ,29.54%,Level2 PNG ,13.52%,Level4 PNG ,1.05%,Level3 PNG ,0.61%
/home/ubuntu/ImageSet/Level0_PNG/1859_right.png ,Level2 PNG ,45.61%,Level0 PNG ,29.3%,Level1 PNG ,24.59%,Level4 PNG ,0.32%,Level3 PNG ,0.19%
/home/ubuntu/ImageSet/Level0_PNG/1493_left.png ,Level0 PNG ,83.53%,Level2 PNG ,11.42%,Level1 PNG ,4.44%,Level4 PNG ,0.54%,Level3 PNG ,0.06%
/home/ubuntu/ImageSet/Level0_PNG/1887_left.png ,Level0 PNG ,95.46%,Level2 PNG ,2.14%,Level1 PNG ,1.99%,Level4 PNG ,0.35%,Level3 PNG ,0.06%
/home/ubuntu/ImageSet/Level0_PNG/10224_left.png ,Level2 PNG ,57.98%,Level0 PNG ,22.02%,Level1 PNG ,19.09%,Level3 PNG ,0.65%,Level4 PNG ,0.26%
/home/ubuntu/ImageSet/Level0_PNG/179_right.png ,Level0 PNG ,61.02%,Level2 PNG ,31.18%,Level1 PNG ,5.85%,Level4 PNG ,1.6%,Level3 PNG ,0.35%
/home/ubuntu/ImageSet/Level0_PNG/1769_right.png ,Level0 PNG ,97.72%,Level2 PNG ,1.39%,Level1 PNG ,0.88%,Level4 PNG ,0.01%,Level3 PNG ,0.0%
/home/ubuntu/ImageSet/Level0_PNG/164_left.png ,Level2 PNG ,79.24%,Level0 PNG ,13.06%,Level4 PNG ,5.82%,Level1 PNG ,1.71%,Level3 PNG ,0.18%
/home/ubuntu/ImageSet/Level0_PNG/1192_left.png ,Level0 PNG ,89.78%,Level1 PNG ,9.23%,Level2 PNG ,0.66%,Level4 PNG ,0.31%,Level3 PNG ,0.02%
/home/ubuntu/ImageSet/Level0_PNG/10022_left.png ,Level0 PNG ,87.3%,Level1 PNG ,5.9%,Level2 PNG ,5.82%,Level4 PNG ,0.56%,Level3 PNG ,0.42%
/home/ubuntu/ImageSet/Level0_PNG/190_left.png ,Level2 PNG ,97.89%,Level0 PNG ,1.01%,Level1 PNG ,0.78%,Level4 PNG ,0.3%,Level3 PNG ,0.01%
/home/ubuntu/ImageSet/Level0_PNG/10050_right.png ,Level0 PNG ,72.23%,Level2 PNG ,15.51%,Level1 PNG ,6.96%,Level4 PNG ,5.26%,Level3 PNG ,0.04%
/home/ubuntu/ImageSet/Level0_PNG/1318_right.png ,Level0 PNG ,65.98%,Level2 PNG ,18.26%,Level1 PNG ,12.4%,Level4 PNG ,3.23%,Level3 PNG ,0.12%
/home/ubuntu/ImageSet/Level0_PNG/1408_left.png ,Level1 PNG ,49.13%,Level0 PNG ,42.71%,Level2 PNG ,8.0%,Level3 PNG ,0.14%,Level4 PNG ,0.03%
/home/ubuntu/ImageSet/Level0_PNG/1513_right.png ,Level2 PNG ,54.59%,Level0 PNG ,42.66%,Level1 PNG ,2.65%,Level3 PNG ,0.05%,Level4 PNG ,0.05%
/home/ubuntu/ImageSet/Level0_PNG/1741_right.png ,Level0 PNG ,83.85%,Level1 PNG ,7.95%,Level2 PNG ,7.58%,Level4 PNG ,0.46%,Level3 PNG ,0.16%
/home/ubuntu/ImageSet/Level0_PNG/145_right.png ,Level0 PNG ,52.66%,Level2 PNG ,29.06%,Level4 PNG ,9.41%,Level1 PNG ,8.25%,Level3 PNG ,0.62%
/home/ubuntu/ImageSet/Level0_PNG/10112_right.png ,Level2 PNG ,98.39%,Level0 PNG ,0.87%,Level1 PNG ,0.37%,Level4 PNG ,0.34%,Level3 PNG ,0.02%
/home/ubuntu/ImageSet/Level0_PNG/10155_left.png ,Level0 PNG ,81.55%,Level1 PNG ,9.06%,Level2 PNG ,9.01%,Level4 PNG ,0.33%,Level3 PNG ,0.05%
/home/ubuntu/ImageSet/Level0_PNG/1449_left.png ,Level0 PNG ,99.02%,Level1 PNG ,0.62%,Level4 PNG ,0.23%,Level2 PNG ,0.12%,Level3 PNG ,0.0%
/home/ubuntu/ImageSet/Level0_PNG/10210_left.png ,Level0 PNG ,92.94%,Level1 PNG ,4.77%,Level2 PNG ,1.4%,Level4 PNG ,0.87%,Level3 PNG ,0.02%
/home/ubuntu/ImageSet/Level0_PNG/1775_right.png ,Level2 PNG ,81.41%,Level0 PNG ,10.7%,Level4 PNG ,7.16%,Level1 PNG ,0.37%,Level3 PNG ,0.36%
/home/ubuntu/ImageSet/Level0_PNG/10288_right.png ,Level4 PNG ,89.79%,Level0 PNG ,7.84%,Level2 PNG ,1.96%,Level3 PNG ,0.27%,Level1 PNG ,0.14%
/home/ubuntu/ImageSet/Level0_PNG/1267_right.png ,Level0 PNG ,47.46%,Level1 PNG ,40.71%,Level2 PNG ,10.81%,Level4 PNG ,0.69%,Level3 PNG ,0.33%
/home/ubuntu/ImageSet/Level0_PNG/10416_right.png ,Level0 PNG ,85.27%,Level2 PNG ,7.54%,Level4 PNG ,4.53%,Level1 PNG ,2.63%,Level3 PNG ,0.03%
/home/ubuntu/ImageSet/Level0_PNG/1446_right.png ,Level2 PNG ,65.05%,Level0 PNG ,32.43%,Level3 PNG ,1.17%,Level4 PNG ,0.77%,Level1 PNG ,0.58%
/home/ubuntu/ImageSet/Level0_PNG/1192_right.png ,Level0 PNG ,53.79%,Level1 PNG ,37.43%,Level2 PNG ,7.72%,Level4 PNG ,0.9%,Level3 PNG ,0.17%
/home/ubuntu/ImageSet/Level0_PNG/10675_right.png ,Level0 PNG ,54.39%,Level2 PNG ,33.79%,Level1 PNG ,10.59%,Level4 PNG ,1.16%,Level3 PNG ,0.07%
/home/ubuntu/ImageSet/Level0_PNG/10166_right.png ,Level0 PNG ,84.62%,Level2 PNG ,12.3%,Level1 PNG ,2.82%,Level4 PNG ,0.19%,Level3 PNG ,0.07%
/home/ubuntu/ImageSet/Level0_PNG/1318_left.png ,Level1 PNG ,46.41%,Level0 PNG ,32.72%,Level2 PNG ,19.65%,Level4 PNG ,0.63%,Level3 PNG ,0.59%
/home/ubuntu/ImageSet/Level0_PNG/1655_right.png ,Level0 PNG ,87.53%,Level2 PNG ,8.06%,Level1 PNG ,2.73%,Level4 PNG ,1.17%,Level3 PNG ,0.51%
/home/ubuntu/ImageSet/Level0_PNG/10552_right.png ,Level0 PNG ,92.15%,Level1 PNG ,6.76%,Level2 PNG ,0.98%,Level3 PNG ,0.06%,Level4 PNG ,0.05%
/home/ubuntu/ImageSet/Level0_PNG/1803_left.png ,Level0 PNG ,89.28%,Level1 PNG ,8.08%,Level2 PNG ,2.01%,Level3 PNG ,0.56%,Level4 PNG ,0.07%
/home/ubuntu/ImageSet/Level0_PNG/10426_right.png ,Level2 PNG ,80.71%,Level1 PNG ,9.67%,Level0 PNG ,8.78%,Level4 PNG ,0.67%,Level3 PNG ,0.17%
/home/ubuntu/ImageSet/Level0_PNG/1377_right.png ,Level0 PNG ,89.04%,Level1 PNG ,10.3%,Level2 PNG ,0.33%,Level4 PNG ,0.18%,Level3 PNG ,0.15%
/home/ubuntu/ImageSet/Level0_PNG/1056_right.png ,Level0 PNG ,83.68%,Level2 PNG ,9.59%,Level1 PNG ,6.33%,Level4 PNG ,0.25%,Level3 PNG ,0.15%
/home/ubuntu/ImageSet/Level0_PNG/10061_right.png ,Level0 PNG ,74.4%,Level1 PNG ,23.13%,Level2 PNG ,2.03%,Level4 PNG ,0.34%,Level3 PNG ,0.09%
/home/ubuntu/ImageSet/Level0_PNG/10391_right.png ,Level0 PNG ,55.52%,Level2 PNG ,36.24%,Level1 PNG ,8.09%,Level4 PNG ,0.13%,Level3 PNG ,0.02%
/home/ubuntu/ImageSet/Level0_PNG/1312_right.png ,Level0 PNG ,79.22%,Level2 PNG ,13.35%,Level1 PNG ,4.52%,Level4 PNG ,2.82%,Level3 PNG ,0.09%
/home/ubuntu/ImageSet/Level0_PNG/10542_left.png ,Level0 PNG ,94.8%,Level4 PNG ,2.25%,Level1 PNG ,1.83%,Level2 PNG ,1.03%,Level3 PNG ,0.09%
/home/ubuntu/ImageSet/Level0_PNG/1742_left.png ,Level0 PNG ,93.87%,Level1 PNG ,3.11%,Level2 PNG ,2.05%,Level4 PNG ,0.96%,Level3 PNG ,0.01%
/home/ubuntu/ImageSet/Level0_PNG/10058_right.png ,Level2 PNG ,54.49%,Level1 PNG ,40.62%,Level0 PNG ,3.78%,Level4 PNG ,0.84%,Level3 PNG ,0.26%
/home/ubuntu/ImageSet/Level0_PNG/10495_left.png ,Level0 PNG ,57.72%,Level2 PNG ,39.57%,Level1 PNG ,2.07%,Level4 PNG ,0.59%,Level3 PNG ,0.05%
/home/ubuntu/ImageSet/Level0_PNG/1165_right.png ,Level1 PNG ,37.29%,Level0 PNG ,32.49%,Level2 PNG ,29.81%,Level4 PNG ,0.35%,Level3 PNG ,0.05%
/home/ubuntu/ImageSet/Level0_PNG/1678_right.png ,Level0 PNG ,93.73%,Level2 PNG ,3.44%,Level1 PNG ,2.36%,Level4 PNG ,0.46%,Level3 PNG ,0.01%
/home/ubuntu/ImageSet/Level0_PNG/1035_left.png ,Level0 PNG ,46.79%,Level2 PNG ,27.01%,Level1 PNG ,25.9%,Level4 PNG ,0.24%,Level3 PNG ,0.06%
/home/ubuntu/ImageSet/Level0_PNG/10605_left.png ,Level4 PNG ,71.09%,Level1 PNG ,12.52%,Level2 PNG ,11.51%,Level3 PNG ,3.79%,Level0 PNG ,1.1%
/home/ubuntu/ImageSet/Level0_PNG/10126_left.png ,Level0 PNG ,94.67%,Level1 PNG ,3.56%,Level2 PNG ,1.46%,Level4 PNG ,0.18%,Level3 PNG ,0.12%
/home/ubuntu/ImageSet/Level0_PNG/10448_left.png ,Level0 PNG ,88.62%,Level1 PNG ,11.29%,Level2 PNG ,0.04%,Level3 PNG ,0.04%,Level4 PNG ,0.01%
/home/ubuntu/ImageSet/Level0_PNG/1228_left.png ,Level0 PNG ,72.21%,Level2 PNG ,13.15%,Level4 PNG ,8.92%,Level1 PNG ,4.65%,Level3 PNG ,1.07%
/home/ubuntu/ImageSet/Level0_PNG/1147_right.png ,Level0 PNG ,51.43%,Level2 PNG ,47.04%,Level4 PNG ,1.08%,Level1 PNG ,0.32%,Level3 PNG ,0.12%
/home/ubuntu/ImageSet/Level0_PNG/10548_right.png ,Level0 PNG ,79.37%,Level1 PNG ,10.68%,Level2 PNG ,9.54%,Level4 PNG ,0.39%,Level3 PNG ,0.03%
/home/ubuntu/ImageSet/Level0_PNG/1868_left.png ,Level0 PNG ,93.2%,Level2 PNG ,5.32%,Level1 PNG ,1.23%,Level3 PNG ,0.2%,Level4 PNG ,0.06%
/home/ubuntu/ImageSet/Level0_PNG/1808_left.png ,Level1 PNG ,64.51%,Level0 PNG ,34.61%,Level2 PNG ,0.8%,Level4 PNG ,0.07%,Level3 PNG ,0.01%
/home/ubuntu/ImageSet/Level0_PNG/1029_right.png ,Level0 PNG ,61.38%,Level1 PNG ,35.4%,Level2 PNG ,2.92%,Level4 PNG ,0.18%,Level3 PNG ,0.13%
/home/ubuntu/ImageSet/Level0_PNG/1579_right.png ,Level0 PNG ,56.17%,Level1 PNG ,30.72%,Level2 PNG ,12.0%,Level4 PNG ,1.07%,Level3 PNG ,0.04%
/home/ubuntu/ImageSet/Level0_PNG/10279_left.png ,Level0 PNG ,87.85%,Level2 PNG ,5.32%,Level1 PNG ,5.19%,Level3 PNG ,1.19%,Level4 PNG ,0.45%
/home/ubuntu/ImageSet/Level0_PNG/10220_right.png ,Level0 PNG ,81.37%,Level1 PNG ,12.83%,Level2 PNG ,5.58%,Level4 PNG ,0.13%,Level3 PNG ,0.09%
/home/ubuntu/ImageSet/Level0_PNG/10029_left.png ,Level2 PNG ,69.1%,Level0 PNG ,25.6%,Level1 PNG ,5.16%,Level3 PNG ,0.07%,Level4 PNG ,0.07%
/home/ubuntu/ImageSet/Level0_PNG/1330_left.png ,Level0 PNG ,64.89%,Level1 PNG ,32.51%,Level2 PNG ,2.27%,Level4 PNG ,0.29%,Level3 PNG ,0.03%
/home/ubuntu/ImageSet/Level0_PNG/1940_right.png ,Level0 PNG ,69.56%,Level2 PNG ,21.39%,Level1 PNG ,8.65%,Level4 PNG ,0.29%,Level3 PNG ,0.1%
/home/ubuntu/ImageSet/Level0_PNG/1120_right.png ,Level0 PNG ,69.4%,Level1 PNG ,14.12%,Level2 PNG ,8.41%,Level3 PNG ,7.88%,Level4 PNG ,0.2%
/home/ubuntu/ImageSet/Level0_PNG/1742_right.png ,Level0 PNG ,97.41%,Level2 PNG ,1.06%,Level1 PNG ,0.8%,Level4 PNG ,0.74%,Level3 PNG ,0.0%
/home/ubuntu/ImageSet/Level0_PNG/10634_right.png ,Level0 PNG ,69.99%,Level1 PNG ,23.71%,Level2 PNG ,3.81%,Level4 PNG ,2.28%,Level3 PNG ,0.2%
/home/ubuntu/ImageSet/Level0_PNG/10014_right.png ,Level0 PNG ,99.77%,Level2 PNG ,0.22%,Level4 PNG ,0.0%,Level1 PNG ,0.0%,Level3 PNG ,0.0%
/home/ubuntu/ImageSet/Level0_PNG/1764_left.png ,Level0 PNG ,60.85%,Level2 PNG ,29.07%,Level1 PNG ,9.55%,Level3 PNG ,0.44%,Level4 PNG ,0.08%
/home/ubuntu/ImageSet/Level0_PNG/1076_right.png ,Level0 PNG ,88.24%,Level1 PNG ,8.09%,Level2 PNG ,2.07%,Level4 PNG ,1.53%,Level3 PNG ,0.08%
/home/ubuntu/ImageSet/Level0_PNG/1357_right.png ,Level0 PNG ,61.28%,Level1 PNG ,20.24%,Level2 PNG ,17.75%,Level3 PNG ,0.38%,Level4 PNG ,0.35%
/home/ubuntu/ImageSet/Level0_PNG/10501_left.png ,Level0 PNG ,95.37%,Level1 PNG ,3.73%,Level2 PNG ,0.85%,Level4 PNG ,0.04%,Level3 PNG ,0.01%
/home/ubuntu/ImageSet/Level0_PNG/10622_left.png ,Level0 PNG ,89.09%,Level2 PNG ,7.03%,Level4 PNG ,3.12%,Level1 PNG ,0.74%,Level3 PNG ,0.02%
/home/ubuntu/ImageSet/Level0_PNG/1334_right.png ,Level1 PNG ,64.12%,Level0 PNG ,29.18%,Level2 PNG ,6.4%,Level4 PNG ,0.2%,Level3 PNG ,0.1%
/home/ubuntu/ImageSet/Level0_PNG/1751_left.png ,Level2 PNG ,37.53%,Level0 PNG ,30.3%,Level1 PNG ,29.95%,Level3 PNG ,2.11%,Level4 PNG ,0.12%
/home/ubuntu/ImageSet/Level0_PNG/1092_right.png ,Level2 PNG ,68.75%,Level0 PNG ,27.83%,Level1 PNG ,2.71%,Level4 PNG ,0.69%,Level3 PNG ,0.01%
/home/ubuntu/ImageSet/Level0_PNG/1179_right.png ,Level0 PNG ,72.65%,Level1 PNG ,22.98%,Level2 PNG ,3.7%,Level4 PNG ,0.54%,Level3 PNG ,0.13%
/home/ubuntu/ImageSet/Level0_PNG/1292_right.png ,Level0 PNG ,97.09%,Level2 PNG ,2.0%,Level1 PNG ,0.84%,Level4 PNG ,0.06%,Level3 PNG ,0.01%
/home/ubuntu/ImageSet/Level0_PNG/10028_right.png ,Level0 PNG ,99.2%,Level1 PNG ,0.68%,Level2 PNG ,0.12%,Level4 PNG ,0.0%,Level3 PNG ,0.0%
/home/ubuntu/ImageSet/Level0_PNG/1881_right.png ,Level0 PNG ,69.06%,Level2 PNG ,29.4%,Level4 PNG ,0.8%,Level1 PNG ,0.68%,Level3 PNG ,0.05%
/home/ubuntu/ImageSet/Level0_PNG/1055_right.png ,Level0 PNG ,76.82%,Level2 PNG ,12.76%,Level1 PNG ,9.77%,Level4 PNG ,0.62%,Level3 PNG ,0.04%
/home/ubuntu/ImageSet/Level0_PNG/1035_right.png ,Level2 PNG ,57.68%,Level1 PNG ,27.23%,Level0 PNG ,14.63%,Level4 PNG ,0.33%,Level3 PNG ,0.13%
/home/ubuntu/ImageSet/Level0_PNG/10305_left.png ,Level0 PNG ,96.04%,Level1 PNG ,2.31%,Level2 PNG ,1.51%,Level4 PNG ,0.14%,Level3 PNG ,0.01%
/home/ubuntu/ImageSet/Level0_PNG/1880_left.png ,Level0 PNG ,90.17%,Level2 PNG ,5.89%,Level1 PNG ,3.34%,Level4 PNG ,0.45%,Level3 PNG ,0.16%
/home/ubuntu/ImageSet/Level0_PNG/1427_left.png ,Level0 PNG ,99.0%,Level1 PNG ,0.93%,Level2 PNG ,0.07%,Level3 PNG ,0.0%,Level4 PNG ,0.0%
/home/ubuntu/ImageSet/Level0_PNG/10720_left.png ,Level0 PNG ,68.42%,Level2 PNG ,25.31%,Level1 PNG ,5.89%,Level4 PNG ,0.29%,Level3 PNG ,0.1%
/home/ubuntu/ImageSet/Level0_PNG/1550_right.png ,Level0 PNG ,96.99%,Level1 PNG ,2.22%,Level2 PNG ,0.45%,Level4 PNG ,0.27%,Level3 PNG ,0.08%
/home/ubuntu/ImageSet/Level0_PNG/10674_left.png ,Level0 PNG ,90.76%,Level2 PNG ,5.23%,Level1 PNG ,3.99%,Level3 PNG ,0.02%,Level4 PNG ,0.01%
/home/ubuntu/ImageSet/Level0_PNG/10243_right.png ,Level0 PNG ,86.95%,Level2 PNG ,11.71%,Level1 PNG ,1.24%,Level4 PNG ,0.1%,Level3 PNG ,0.01%
/home/ubuntu/ImageSet/Level0_PNG/10260_left.png ,Level4 PNG ,67.09%,Level0 PNG ,23.96%,Level3 PNG ,6.04%,Level2 PNG ,2.87%,Level1 PNG ,0.04%
/home/ubuntu/ImageSet/Level0_PNG/10124_left.png ,Level0 PNG ,40.82%,Level4 PNG ,36.67%,Level2 PNG ,15.85%,Level3 PNG ,4.5%,Level1 PNG ,2.15%
/home/ubuntu/ImageSet/Level0_PNG/10124_right.png ,Level0 PNG ,44.98%,Level2 PNG ,36.12%,Level1 PNG ,15.7%,Level3 PNG ,1.62%,Level4 PNG ,1.58%
/home/ubuntu/ImageSet/Level0_PNG/10050_left.png ,Level0 PNG ,75.56%,Level2 PNG ,12.53%,Level4 PNG ,7.4%,Level1 PNG ,4.39%,Level3 PNG ,0.12%
/home/ubuntu/ImageSet/Level0_PNG/1499_right.png ,Level0 PNG ,95.04%,Level1 PNG ,3.34%,Level4 PNG ,1.04%,Level2 PNG ,0.56%,Level3 PNG ,0.01%
/home/ubuntu/ImageSet/Level0_PNG/10255_right.png ,Level0 PNG ,95.09%,Level2 PNG ,2.64%,Level1 PNG ,1.43%,Level4 PNG ,0.83%,Level3 PNG ,0.01%
/home/ubuntu/ImageSet/Level0_PNG/10407_right.png ,Level1 PNG ,93.86%,Level0 PNG ,3.05%,Level2 PNG ,3.04%,Level3 PNG ,0.03%,Level4 PNG ,0.02%
/home/ubuntu/ImageSet/Level0_PNG/10464_left.png ,Level0 PNG ,63.45%,Level2 PNG ,20.29%,Level3 PNG ,10.19%,Level1 PNG ,3.45%,Level4 PNG ,2.62%
/home/ubuntu/ImageSet/Level0_PNG/10014_left.png ,Level2 PNG ,57.27%,Level0 PNG ,38.83%,Level4 PNG ,3.4%,Level1 PNG ,0.5%,Level3 PNG ,0.0%
/home/ubuntu/ImageSet/Level0_PNG/1057_right.png ,Level0 PNG ,89.98%,Level2 PNG ,6.7%,Level1 PNG ,2.14%,Level4 PNG ,1.07%,Level3 PNG ,0.11%
/home/ubuntu/ImageSet/Level0_PNG/1353_right.png ,Level2 PNG ,49.0%,Level1 PNG ,44.51%,Level0 PNG ,4.9%,Level3 PNG ,1.28%,Level4 PNG ,0.3%
/home/ubuntu/ImageSet/Level0_PNG/1425_right.png ,Level0 PNG ,97.15%,Level1 PNG ,2.41%,Level2 PNG ,0.39%,Level4 PNG ,0.05%,Level3 PNG ,0.0%
/home/ubuntu/ImageSet/Level0_PNG/1302_right.png ,Level0 PNG ,53.43%,Level2 PNG ,45.48%,Level4 PNG ,0.71%,Level1 PNG ,0.36%,Level3 PNG ,0.02%
/home/ubuntu/ImageSet/Level0_PNG/1017_right.png ,Level0 PNG ,96.92%,Level2 PNG ,1.73%,Level4 PNG ,1.07%,Level1 PNG ,0.26%,Level3 PNG ,0.02%
/home/ubuntu/ImageSet/Level0_PNG/10263_right.png ,Level0 PNG ,49.23%,Level2 PNG ,42.09%,Level1 PNG ,8.46%,Level4 PNG ,0.2%,Level3 PNG ,0.01%
/home/ubuntu/ImageSet/Level0_PNG/10534_right.png ,Level2 PNG ,51.94%,Level4 PNG ,45.57%,Level0 PNG ,2.07%,Level1 PNG ,0.38%,Level3 PNG ,0.05%
/home/ubuntu/ImageSet/Level0_PNG/10566_right.png ,Level0 PNG ,58.36%,Level1 PNG ,26.3%,Level2 PNG ,14.95%,Level3 PNG ,0.33%,Level4 PNG ,0.06%
/home/ubuntu/ImageSet/Level0_PNG/10587_right.png ,Level0 PNG ,58.3%,Level2 PNG ,21.34%,Level1 PNG ,15.13%,Level4 PNG ,4.14%,Level3 PNG ,1.09%
/home/ubuntu/ImageSet/Level0_PNG/10643_right.png ,Level2 PNG ,75.97%,Level1 PNG ,15.6%,Level0 PNG ,8.29%,Level4 PNG ,0.07%,Level3 PNG ,0.07%
/home/ubuntu/ImageSet/Level0_PNG/1528_left.png ,Level0 PNG ,55.42%,Level1 PNG ,24.75%,Level2 PNG ,19.14%,Level4 PNG ,0.49%,Level3 PNG ,0.2%
/home/ubuntu/ImageSet/Level0_PNG/10484_left.png ,Level0 PNG ,73.99%,Level1 PNG ,11.41%,Level2 PNG ,7.93%,Level4 PNG ,6.19%,Level3 PNG ,0.49%
/home/ubuntu/ImageSet/Level0_PNG/1051_right.png ,Level0 PNG ,69.75%,Level1 PNG ,17.33%,Level2 PNG ,11.39%,Level3 PNG ,1.02%,Level4 PNG ,0.51%
/home/ubuntu/ImageSet/Level0_PNG/10137_right.png ,Level0 PNG ,97.91%,Level2 PNG ,1.55%,Level1 PNG ,0.46%,Level4 PNG ,0.08%,Level3 PNG ,0.0%
/home/ubuntu/ImageSet/Level0_PNG/10458_left.png ,Level0 PNG ,97.16%,Level1 PNG ,1.03%,Level2 PNG ,0.98%,Level4 PNG ,0.82%,Level3 PNG ,0.01%
/home/ubuntu/ImageSet/Level0_PNG/1411_left.png ,Level2 PNG ,63.59%,Level0 PNG ,34.29%,Level1 PNG ,1.9%,Level4 PNG ,0.21%,Level3 PNG ,0.01%
/home/ubuntu/ImageSet/Level0_PNG/10624_left.png ,Level0 PNG ,94.01%,Level1 PNG ,5.22%,Level2 PNG ,0.44%,Level4 PNG ,0.33%,Level3 PNG ,0.0%
/home/ubuntu/ImageSet/Level0_PNG/1075_right.png ,Level0 PNG ,82.55%,Level2 PNG ,10.87%,Level1 PNG ,5.52%,Level4 PNG ,0.83%,Level3 PNG ,0.23%
/home/ubuntu/ImageSet/Level0_PNG/1330_right.png ,Level1 PNG ,70.19%,Level0 PNG ,20.24%,Level2 PNG ,9.24%,Level4 PNG ,0.25%,Level3 PNG ,0.08%
/home/ubuntu/ImageSet/Level0_PNG/1803_right.png ,Level0 PNG ,67.91%,Level1 PNG ,24.82%,Level2 PNG ,7.04%,Level3 PNG ,0.14%,Level4 PNG ,0.09%
/home/ubuntu/ImageSet/Level0_PNG/1722_left.png ,Level0 PNG ,89.85%,Level4 PNG ,6.6%,Level1 PNG ,3.31%,Level2 PNG ,0.22%,Level3 PNG ,0.02%
/home/ubuntu/ImageSet/Level0_PNG/10081_right.png ,Level0 PNG ,98.56%,Level1 PNG ,1.05%,Level2 PNG ,0.28%,Level3 PNG ,0.05%,Level4 PNG ,0.05%
/home/ubuntu/ImageSet/Level0_PNG/1649_right.png ,Level0 PNG ,89.79%,Level2 PNG ,5.56%,Level1 PNG ,3.32%,Level4 PNG ,1.09%,Level3 PNG ,0.23%
/home/ubuntu/ImageSet/Level0_PNG/1724_right.png ,Level0 PNG ,95.47%,Level1 PNG ,2.43%,Level4 PNG ,1.08%,Level2 PNG ,1.0%,Level3 PNG ,0.04%
/home/ubuntu/ImageSet/Level0_PNG/10562_right.png ,Level0 PNG ,86.03%,Level1 PNG ,8.35%,Level2 PNG ,5.46%,Level4 PNG ,0.09%,Level3 PNG ,0.08%
/home/ubuntu/ImageSet/Level0_PNG/1378_left.png ,Level0 PNG ,52.14%,Level2 PNG ,27.34%,Level1 PNG ,16.18%,Level4 PNG ,3.75%,Level3 PNG ,0.58%
/home/ubuntu/ImageSet/Level0_PNG/10429_left.png ,Level0 PNG ,82.53%,Level2 PNG ,11.51%,Level1 PNG ,5.38%,Level4 PNG ,0.47%,Level3 PNG ,0.11%
/home/ubuntu/ImageSet/Level0_PNG/1454_right.png ,Level4 PNG ,95.16%,Level2 PNG ,4.74%,Level0 PNG ,0.1%,Level3 PNG ,0.0%,Level1 PNG ,0.0%
/home/ubuntu/ImageSet/Level0_PNG/10065_right.png ,Level0 PNG ,51.92%,Level2 PNG ,42.82%,Level1 PNG ,3.68%,Level4 PNG ,1.44%,Level3 PNG ,0.14%
/home/ubuntu/ImageSet/Level0_PNG/10623_right.png ,Level0 PNG ,98.76%,Level2 PNG ,0.72%,Level1 PNG ,0.36%,Level4 PNG ,0.14%,Level3 PNG ,0.03%
/home/ubuntu/ImageSet/Level0_PNG/10292_left.png ,Level0 PNG ,86.62%,Level1 PNG ,9.15%,Level2 PNG ,4.03%,Level4 PNG ,0.11%,Level3 PNG ,0.09%
/home/ubuntu/ImageSet/Level0_PNG/10608_right.png ,Level0 PNG ,70.85%,Level1 PNG ,17.69%,Level2 PNG ,10.41%,Level4 PNG ,0.99%,Level3 PNG ,0.06%
/home/ubuntu/ImageSet/Level0_PNG/10626_left.png ,Level0 PNG ,72.3%,Level1 PNG ,22.33%,Level4 PNG ,3.43%,Level2 PNG ,1.03%,Level3 PNG ,0.9%
/home/ubuntu/ImageSet/Level0_PNG/10095_right.png ,Level0 PNG ,87.07%,Level1 PNG ,9.88%,Level2 PNG ,2.73%,Level4 PNG ,0.18%,Level3 PNG ,0.15%
/home/ubuntu/ImageSet/Level0_PNG/1502_left.png ,Level0 PNG ,91.92%,Level1 PNG ,7.48%,Level2 PNG ,0.43%,Level4 PNG ,0.16%,Level3 PNG ,0.02%
/home/ubuntu/ImageSet/Level0_PNG/1000_left.png ,Level4 PNG ,47.47%,Level0 PNG ,44.02%,Level2 PNG ,5.98%,Level1 PNG ,2.4%,Level3 PNG ,0.13%
/home/ubuntu/ImageSet/Level0_PNG/1047_left.png ,Level0 PNG ,95.71%,Level4 PNG ,2.02%,Level2 PNG ,1.58%,Level1 PNG ,0.66%,Level3 PNG ,0.03%
/home/ubuntu/ImageSet/Level0_PNG/1395_left.png ,Level0 PNG ,84.82%,Level2 PNG ,7.22%,Level1 PNG ,4.73%,Level4 PNG ,3.22%,Level3 PNG ,0.02%
/home/ubuntu/ImageSet/Level0_PNG/10481_left.png ,Level1 PNG ,60.36%,Level0 PNG ,38.0%,Level2 PNG ,1.34%,Level4 PNG ,0.21%,Level3 PNG ,0.09%
